cust_id,recommended_movie
2517535,The Motorcycle Diaries
2517535,Sex and the City: Season 4
2517535,Super Size Me
2517588,The Maltese Falcon
2517588,Singin' in the Rain
2517588,Seven Samurai
2517682,Don't Say a Word
2517682,Dirty Rotten Scoundrels
2517682,Bram Stoker's Dracula
2517833,The Motorcycle Diaries
2517833,Rabbit-Proof Fence
2517833,Talk to Her
2517870,Sleepless in Seattle
2517870,Ghost
2517870,Pay It Forward
2517938,The Hurricane
2517938,Ray
2517938,The Pianist
2518103,Look Who's Talking Too
2518103,A Cinderella Story
2518103,Freaky Friday
2518168,Midnight Cowboy
2518168,"The Godfather, Part II"
2518168,Network
2518195,Poltergeist
2518195,Rosemary's Baby
2518195,National Lampoon's Vacation
2518289,Dawn of the Dead
2518289,Elf
2518289,Blade: Trinity
2518550,Clerks
2518550,"Lock, Stock and Two Smoking Barrels"
2518550,Fear and Loathing in Las Vegas
2518612,Clerks
2518612,"Lock, Stock and Two Smoking Barrels"
2518612,Fear and Loathing in Las Vegas
2518672,Midnight Cowboy
2518672,A Streetcar Named Desire
2518672,Rosemary's Baby
2518678,Midnight Cowboy
2518678,About Schmidt
2518678,The Deer Hunter
2518715,Footloose: Special Collector's Edition
2518715,Dangerous Minds
2518715,The Sandlot
2518732,Friends: Season 2
2518732,Frida
2518732,Life as a House
2518772,What Women Want
2518772,Coach Carter
2518772,50 First Dates
2518881,Look Who's Talking Too
2518881,50 First Dates
2518881,The Pacifier
2518947,Heathers
2518947,Rosemary's Baby
2518947,25th Hour
2518972,Coach Carter
2518972,Taxi
2518972,Pay It Forward
2519096,Batman Begins
2519096,Stargate
2519096,Dawn of the Dead
2519181,Brother Bear (Theatrical Widescreen Version)
2519181,50 First Dates
2519181,A Cinderella Story
2519299,Network
2519299,Talk to Her
2519299,The Pianist
2519310,The Maltese Falcon
2519310,Seven Samurai
2519310,Network
2519397,A Cinderella Story
2519397,Coach Carter
2519397,Uptown Girls
2519403,Taking Lives
2519403,Hostage
2519403,The Sum of All Fears
2519570,Look Who's Talking Too
2519570,A Cinderella Story
2519570,Brother Bear (Theatrical Widescreen Version)
2519696,"Lock, Stock and Two Smoking Barrels"
2519696,Casino: 10th Anniversary Edition
2519696,The Deer Hunter
2519865,Freaky Friday
2519865,10 Things I Hate About You
2519865,Ghost Ship
2519993,Flatliners
2519993,Bram Stoker's Dracula
2519993,Ace Ventura: When Nature Calls
2520364,The Rundown
2520364,Bad Boys II
2520364,Dawn of the Dead
2520398,Batman Begins
2520398,Blade: Trinity
2520398,The Rundown
2520506,Sister Act 2: Back in the Habit
2520506,A Cinderella Story
2520506,Ghost Ship
2520513,"Lock, Stock and Two Smoking Barrels"
2520513,Casino: 10th Anniversary Edition
2520513,Chasing Amy
2520834,The Hitchhiker's Guide to the Galaxy
2520834,History of the World: Part 1
2520834,Harold and Kumar Go to White Castle
2520933,Little Nicky
2520933,Hook
2520933,10 Things I Hate About You
2520941,Forever Young
2520941,Dangerous Minds
2520941,Secondhand Lions
2521051,Look Who's Talking Too
2521051,A Cinderella Story
2521051,Uptown Girls
2521079,Flatliners
2521079,The Hand that Rocks the Cradle
2521079,Don't Say a Word
2521112,The Motorcycle Diaries
2521112,Rabbit-Proof Fence
2521112,A Streetcar Named Desire
2521118,Clerks
2521118,Wayne's World
2521118,Chasing Amy
2521396,Sex and the City: Season 4
2521396,A Beautiful Mind
2521396,Superman: The Movie
2521402,Casino: 10th Anniversary Edition
2521402,Bram Stoker's Dracula
2521402,U.S. Marshals
2521442,Whale Rider
2521442,The Motorcycle Diaries
2521442,Talk to Her
2521561,The Hand that Rocks the Cradle
2521561,Bram Stoker's Dracula
2521561,Hollow Man
2521619,Friends: Season 2
2521619,Fried Green Tomatoes
2521619,When Harry Met Sally
2521856,Footloose: Special Collector's Edition
2521856,10 Things I Hate About You
2521856,Coach Carter
2521955,Brother Bear (Theatrical Widescreen Version)
2521955,The Lion King: Special Edition
2521955,Look Who's Talking Too
2521994,Alien: Collector's Edition
2521994,The Lion King: Special Edition
2521994,Whale Rider
2522005,Kill Bill: Vol. 2
2522005,Fear and Loathing in Las Vegas
2522005,Casino: 10th Anniversary Edition
2522148,Robin Hood: Prince of Thieves
2522148,American Wedding
2522148,Identity
2522229,Reservoir Dogs
2522229,"Lock, Stock and Two Smoking Barrels"
2522229,Fear and Loathing in Las Vegas
2522284,Sleepless in Seattle
2522284,Ghost
2522284,Taxi
2522393,What Women Want
2522393,Look Who's Talking Too
2522393,Friends: Season 2
2522503,Friends: Season 2
2522503,Bridget Jones's Diary
2522503,When Harry Met Sally
2522548,Casino: 10th Anniversary Edition
2522548,Dirty Rotten Scoundrels
2522548,Hostage
2522549,Friends: Season 2
2522549,Fried Green Tomatoes
2522549,Sixteen Candles
2522681,Brother Bear (Theatrical Widescreen Version)
2522681,A Cinderella Story
2522681,The Pacifier
2522831,Rosemary's Baby
2522831,North by Northwest
2522831,Spirited Away
2522946,Coach Carter
2522946,Taxi
2522946,Hostage
2522960,Taxi
2522960,Exit Wounds
2522960,Dangerous Minds
2523030,Beaches
2523030,Bend It Like Beckham
2523030,The King and I
2523111,A Streetcar Named Desire
2523111,Seven Samurai
2523111,Network
2523125,Fear and Loathing in Las Vegas
2523125,Eternal Sunshine of the Spotless Mind
2523125,The Deer Hunter
2523231,Coach Carter
2523231,Taxi
2523231,Hostage
2523257,Taking Lives
2523257,Hostage
2523257,The Wedding Planner
2523426,Monty Python's The Meaning of Life: Special Edition
2523426,25th Hour
2523426,A Streetcar Named Desire
2523435,Secondhand Lions
2523435,Pay It Forward
2523435,Uptown Girls
2523584,The Emperor's New Groove
2523584,Around the World in 80 Days
2523584,Exit Wounds
2523912,Casino: 10th Anniversary Edition
2523912,Dirty Rotten Scoundrels
2523912,Bram Stoker's Dracula
2524267,"Lock, Stock and Two Smoking Barrels"
2524267,Casino: 10th Anniversary Edition
2524267,American Beauty
2524282,Taking Lives
2524282,The Scorpion King
2524282,Look Who's Talking Too
2524353,A Streetcar Named Desire
2524353,Network
2524353,Rosemary's Baby
2524668,Whale Rider
2524668,The Motorcycle Diaries
2524668,Thirteen
2524669,Being John Malkovich
2524669,A Streetcar Named Desire
2524669,Midnight Cowboy
2524692,Brother Bear (Theatrical Widescreen Version)
2524692,The Emperor's New Groove
2524692,Around the World in 80 Days
2524708,Men in Black II
2524708,Lethal Weapon 3
2524708,Dawn of the Dead
2524833,Sex and the City: Season 4
2524833,Four Weddings and a Funeral
2524833,About a Boy
2524846,Fear and Loathing in Las Vegas
2524846,Bottle Rocket
2524846,Seven Samurai
2524933,Brother Bear (Theatrical Widescreen Version)
2524933,Aladdin: Platinum Edition
2524933,Look Who's Talking Too
2524965,Bowling for Columbine
2524965,The Pianist
2524965,Bend It Like Beckham
2525160,Brother Bear (Theatrical Widescreen Version)
2525160,The Lion King: Special Edition
2525160,A Cinderella Story
2525493,The Hand that Rocks the Cradle
2525493,Dirty Rotten Scoundrels
2525493,Hostage
2525542,What Women Want
2525542,Taking Lives
2525542,Coach Carter
2525544,The Emperor's New Groove
2525544,Look Who's Talking Too
2525544,A Cinderella Story
2525813,"Lock, Stock and Two Smoking Barrels"
2525813,Fear and Loathing in Las Vegas
2525813,Casino: 10th Anniversary Edition
2526173,Casino: 10th Anniversary Edition
2526173,American Beauty
2526173,This Is Spinal Tap
2526250,The Life Aquatic with Steve Zissou
2526250,Bottle Rocket
2526250,Fear and Loathing in Las Vegas
2526278,Dirty Rotten Scoundrels
2526278,Wayne's World
2526278,Fear and Loathing in Las Vegas
2526309,Eternal Sunshine of the Spotless Mind
2526309,Chasing Amy
2526309,The Life Aquatic with Steve Zissou
2526370,"Lock, Stock and Two Smoking Barrels"
2526370,Fear and Loathing in Las Vegas
2526370,Casino: 10th Anniversary Edition
2526414,Coach Carter
2526414,Secondhand Lions
2526414,Taxi
2526662,Dirty Rotten Scoundrels
2526662,The Recruit
2526662,Die Hard 2: Die Harder
2526805,Frida
2526805,25th Hour
2526805,Swimming Pool
2527066,A Cinderella Story
2527066,Hostage
2527066,Taxi
2527376,Singin' in the Rain
2527376,Seven Samurai
2527376,Network
2527484,"Lock, Stock and Two Smoking Barrels"
2527484,Fear and Loathing in Las Vegas
2527484,Eternal Sunshine of the Spotless Mind
2527516,Casino: 10th Anniversary Edition
2527516,The Deer Hunter
2527516,"The Godfather, Part II"
2527740,A Streetcar Named Desire
2527740,Seven Samurai
2527740,The King and I
2527831,Being John Malkovich
2527831,Wonder Boys
2527831,Eternal Sunshine of the Spotless Mind
2527951,Whale Rider
2527951,The Motorcycle Diaries
2527951,Super Size Me
2528026,A Cinderella Story
2528026,The Pacifier
2528026,Around the World in 80 Days
2528046,Look Who's Talking Too
2528046,A Cinderella Story
2528046,The Pacifier
2528088,Sixteen Candles
2528088,National Lampoon's Vacation
2528088,War Games
2528146,Beverly Hills Cop
2528146,Poltergeist
2528146,War Games
2528590,Taking Lives
2528590,Along Came Polly
2528590,Taxi
2528792,Clerks
2528792,Fear and Loathing in Las Vegas
2528792,Casino: 10th Anniversary Edition
2528840,Sex and the City: Season 4
2528840,Sleepless in Seattle
2528840,Elizabeth
2528951,Daredevil
2528951,Blade: Trinity
2528951,Stargate
2529138,"Lock, Stock and Two Smoking Barrels"
2529138,Eternal Sunshine of the Spotless Mind
2529138,The Deer Hunter
2529214,Coach Carter
2529214,Taxi
2529214,Taking Lives
2529418,Little Nicky
2529418,The Hitchhiker's Guide to the Galaxy
2529418,History of the World: Part 1
2529630,Sister Act 2: Back in the Habit
2529630,Exit Wounds
2529630,Dr. Dolittle 2
2529835,Brother Bear (Theatrical Widescreen Version)
2529835,Hostage
2529835,A Cinderella Story
2530071,Kill Bill: Vol. 2
2530071,"Lock, Stock and Two Smoking Barrels"
2530071,Casino: 10th Anniversary Edition
2530108,Aladdin: Platinum Edition
2530108,Around the World in 80 Days
2530108,Serendipity
2530159,Batman Begins
2530159,Daredevil
2530159,Blade: Trinity
2530263,Blade: Trinity
2530263,The Scorpion King
2530263,Exit Wounds
2530297,"Lock, Stock and Two Smoking Barrels"
2530297,Eternal Sunshine of the Spotless Mind
2530297,The Deer Hunter
2530531,X2: X-Men United
2530531,Shrek 2
2530531,Shanghai Noon
2530642,Kill Bill: Vol. 2
2530642,"Lock, Stock and Two Smoking Barrels"
2530642,Fear and Loathing in Las Vegas
2530817,Coach Carter
2530817,Taxi
2530817,Hostage
2530840,Casino: 10th Anniversary Edition
2530840,Dirty Rotten Scoundrels
2530840,The Recruit
2531111,Midnight Cowboy
2531111,Network
2531111,Casino: 10th Anniversary Edition
2531303,Bend It Like Beckham
2531303,Moonstruck
2531303,Whale Rider
2531311,Flatliners
2531311,Dirty Rotten Scoundrels
2531311,The Recruit
2531469,American Wedding
2531469,Porky's
2531469,The Rundown
2531722,Along Came Polly
2531722,Coach Carter
2531722,Taxi
2531820,Clerks
2531820,Kill Bill: Vol. 2
2531820,"Lock, Stock and Two Smoking Barrels"
2531844,Look Who's Talking Too
2531844,Dr. Dolittle 2
2531844,Shanghai Noon
2531920,Whale Rider
2531920,Frida
2531920,The Pianist
2532100,Coach Carter
2532100,Secondhand Lions
2532100,Sleepless in Seattle
2532338,Look Who's Talking Too
2532338,Exit Wounds
2532338,Dr. Dolittle 2
2532402,Seven Samurai
2532402,Network
2532402,Goldfinger
2532407,Coach Carter
2532407,Blade: Trinity
2532407,Elf
2532654,"Lock, Stock and Two Smoking Barrels"
2532654,The Deer Hunter
2532654,The Professional
2532661,Friends: Season 2
2532661,Elizabeth
2532661,The King and I
2532721,Flatliners
2532721,The Recruit
2532721,Bram Stoker's Dracula
2532737,Look Who's Talking Too
2532737,Bad Boys
2532737,Look Who's Talking
2532783,Stargate
2532783,The Rundown
2532783,Rush Hour 2
2532855,U.S. Marshals
2532855,Hostage
2532855,Liar Liar
2533024,The Sting
2533024,Rosemary's Baby
2533024,Talk to Her
2533118,Midnight Cowboy
2533118,High Fidelity
2533118,Igby Goes Down
2533336,Robin Hood: Prince of Thieves
2533336,The King and I
2533336,Ever After: A Cinderella Story
2533480,Batman Begins
2533480,S.W.A.T.
2533480,Lilo and Stitch
2533515,Look Who's Talking Too
2533515,Around the World in 80 Days
2533515,Dr. Dolittle 2
2533726,Midnight Cowboy
2533726,A Streetcar Named Desire
2533726,Network
2533753,Coach Carter
2533753,Hostage
2533753,The Missing
2534058,Hostage
2534058,A Cinderella Story
2534058,Ghost Ship
2534061,U.S. Marshals
2534061,A Cinderella Story
2534061,Uptown Girls
2534215,Casino: 10th Anniversary Edition
2534215,Bram Stoker's Dracula
2534215,The Hurricane
2534306,25th Hour
2534306,Igby Goes Down
2534306,Harold and Kumar Go to White Castle
2534348,U.S. Marshals
2534348,Bad Boys
2534348,Collateral Damage
2534367,The Life Aquatic with Steve Zissou
2534367,28 Days Later
2534367,Spirited Away
2534508,History of the World: Part 1
2534508,Major League
2534508,Better Off Dead
2534532,Kill Bill: Vol. 2
2534532,Casino: 10th Anniversary Edition
2534532,Eternal Sunshine of the Spotless Mind
2534574,A Man Apart
2534574,Blade: Trinity
2534574,A Cinderella Story
2534672,Fear and Loathing in Las Vegas
2534672,Eternal Sunshine of the Spotless Mind
2534672,The Deer Hunter
2534690,Taxi
2534690,Hostage
2534690,Brother Bear (Theatrical Widescreen Version)
2534701,Brother Bear (Theatrical Widescreen Version)
2534701,Sister Act 2: Back in the Habit
2534701,Grumpy Old Men
2534832,Pirates of the Caribbean: The Curse of the Black Pearl
2534832,The Bourne Supremacy
2534832,The Rundown
2535052,Coach Carter
2535052,Elf
2535052,Harold and Kumar Go to White Castle
2535089,The Last Samurai
2535089,Rudy
2535089,Braveheart
2535229,The Recruit
2535229,Taking Lives
2535229,The Family Man
2535238,Swimming Pool
2535238,Sideways
2535238,Talk to Her
2535249,A Cinderella Story
2535249,The Pacifier
2535249,Ever After: A Cinderella Story
2535359,Batman Begins
2535359,Dawn of the Dead
2535359,Lilo and Stitch
2535470,Taking Lives
2535470,Coach Carter
2535470,Secondhand Lions
2535512,Seven Samurai
2535512,The Sting
2535512,Talk to Her
2535541,Aladdin: Platinum Edition
2535541,The Sixth Sense
2535541,Friends: Season 2
2535586,Dangerous Minds
2535586,Hostage
2535586,Who Framed Roger Rabbit?: Special Edition
2535601,Don't Say a Word
2535601,U.S. Marshals
2535601,The Family Man
2535787,The Deer Hunter
2535787,This Is Spinal Tap
2535787,Seven Samurai
2535823,The American President
2535823,Beaches
2535823,Brother Bear (Theatrical Widescreen Version)
2535914,Coach Carter
2535914,Taxi
2535914,Hostage
2535916,Casino: 10th Anniversary Edition
2535916,Don't Say a Word
2535916,Identity
2535930,Coach Carter
2535930,Friday Night Lights
2535930,Taking Lives
2535971,The Hand that Rocks the Cradle
2535971,Dirty Rotten Scoundrels
2535971,The Recruit
2536012,Friday Night Lights
2536012,Ray
2536012,Secondhand Lions
2536028,Sex and the City: Season 4
2536028,Whale Rider
2536028,The King and I
2536066,The Deer Hunter
2536066,Bottle Rocket
2536066,Heathers
2536114,A Cinderella Story
2536114,Uptown Girls
2536114,Exit Wounds
2536322,Brother Bear (Theatrical Widescreen Version)
2536322,The Pacifier
2536322,Dr. Dolittle 2
2536362,Boyz N the Hood
2536362,Better Off Dead
2536362,Casino: 10th Anniversary Edition
2536450,The Motorcycle Diaries
2536450,Rabbit-Proof Fence
2536450,Talk to Her
2536517,Men in Black II
2536517,X2: X-Men United
2536517,Daredevil
2536547,Thirteen
2536547,Igby Goes Down
2536547,Bottle Rocket
2536604,Hostage
2536604,Brother Bear (Theatrical Widescreen Version)
2536604,Look Who's Talking Too
2536720,On Golden Pond
2536720,Cocoon
2536720,The King and I
2536922,The Deer Hunter
2536922,Seven Samurai
2536922,Boyz N the Hood
2536943,The Deer Hunter
2536943,The Maltese Falcon
2536943,An Officer and a Gentleman
2537034,Chasing Amy
2537034,Bottle Rocket
2537034,Boyz N the Hood
2537083,North by Northwest
2537083,Eternal Sunshine of the Spotless Mind
2537083,Reservoir Dogs
2537089,Midnight Cowboy
2537089,Kill Bill: Vol. 2
2537089,25th Hour
2537167,Sleepless in Seattle
2537167,50 First Dates
2537167,Taxi
2537401,Chasing Amy
2537401,The Hitchhiker's Guide to the Galaxy
2537401,History of the World: Part 1
2537424,Taking Lives
2537424,50 First Dates
2537424,Taxi
2537473,The Life Aquatic with Steve Zissou
2537473,25th Hour
2537473,Spirited Away
2537502,Clerks
2537502,Kill Bill: Vol. 2
2537502,"Lock, Stock and Two Smoking Barrels"
2537543,Dirty Rotten Scoundrels
2537543,A Nightmare on Elm Street
2537543,Who Framed Roger Rabbit?: Special Edition
2537646,Eternal Sunshine of the Spotless Mind
2537646,Sideways
2537646,Reservoir Dogs
2537719,Midnight Cowboy
2537719,Monty Python's The Meaning of Life: Special Edition
2537719,The Professional
2537745,Eternal Sunshine of the Spotless Mind
2537745,Garden State
2537745,Sideways
2537764,Clerks
2537764,"The Godfather, Part II"
2537764,This Is Spinal Tap
2537933,A Man Apart
2537933,Blade: Trinity
2537933,The Pacifier
2538123,The Deer Hunter
2538123,Heathers
2538123,Y Tu Mama Tambien
2538157,The Motorcycle Diaries
2538157,Frida
2538157,Bend It Like Beckham
2538248,Forever Young
2538248,Dangerous Minds
2538248,U.S. Marshals
2538506,Coach Carter
2538506,Secondhand Lions
2538506,Sleepless in Seattle
2538550,Frida
2538550,Bend It Like Beckham
2538550,Elizabeth
2538567,Talk to Her
2538567,This Is Spinal Tap
2538567,The Deer Hunter
2538608,Batman Begins
2538608,Blade: Trinity
2538608,The Matrix: Revolutions
2538677,U.S. Marshals
2538677,Blade: Trinity
2538677,End of Days
2538680,Being John Malkovich
2538680,Igby Goes Down
2538680,A Mighty Wind
2538739,Clerks
2538739,"Lock, Stock and Two Smoking Barrels"
2538739,Fear and Loathing in Las Vegas
2538880,Batman Begins
2538880,Daredevil
2538880,Blade: Trinity
2539096,Around the World in 80 Days
2539096,Exit Wounds
2539096,Barbershop
2539101,Aladdin: Platinum Edition
2539101,A Cinderella Story
2539101,The Pacifier
2539109,Wonder Boys
2539109,Midnight Cowboy
2539109,The Deer Hunter
2539243,Coach Carter
2539243,Along Came Polly
2539243,50 First Dates
2539408,"Lock, Stock and Two Smoking Barrels"
2539408,Casino: 10th Anniversary Edition
2539408,The Deer Hunter
2539534,Brother Bear (Theatrical Widescreen Version)
2539534,The Emperor's New Groove
2539534,The Lion King: Special Edition
2539578,The Hand that Rocks the Cradle
2539578,Bram Stoker's Dracula
2539578,U.S. Marshals
2539731,Sex and the City: Season 4
2539731,The Full Monty
2539731,Fried Green Tomatoes
2539735,50 First Dates
2539735,Freaky Friday
2539735,Brother Bear (Theatrical Widescreen Version)
2539772,Coach Carter
2539772,Secondhand Lions
2539772,Ghost
2539966,Daredevil
2539966,Blade: Trinity
2539966,Robin Hood: Prince of Thieves
2540214,Whale Rider
2540214,The Motorcycle Diaries
2540214,Frida
2540263,Look Who's Talking
2540263,The Scorpion King
2540263,The Rundown
2540343,Stargate
2540343,Robin Hood: Prince of Thieves
2540343,Die Hard 2: Die Harder
2540389,Dangerous Minds
2540389,From Hell
2540389,Flatliners
2540418,Batman Begins
2540418,Stargate
2540418,The Bourne Supremacy
2540684,Lilo and Stitch
2540684,The Addams Family
2540684,Brother Bear (Theatrical Widescreen Version)
2540698,Wonder Boys
2540698,The Life Aquatic with Steve Zissou
2540698,This Is Spinal Tap
2540808,Reservoir Dogs
2540808,25th Hour
2540808,"Lock, Stock and Two Smoking Barrels"
2540945,Look Who's Talking Too
2540945,A Cinderella Story
2540945,The Pacifier
2541025,Batman Begins
2541025,Blade: Trinity
2541025,Stargate
2541071,Fear and Loathing in Las Vegas
2541071,Bottle Rocket
2541071,The Life Aquatic with Steve Zissou
2541287,"The Godfather, Part II"
2541287,Network
2541287,The Maltese Falcon
2541385,Taxi
2541385,A Man Apart
2541385,Barbershop
2541447,Spirited Away
2541447,Seven Samurai
2541447,The Motorcycle Diaries
2541531,Frida
2541531,Bend It Like Beckham
2541531,Whale Rider
2541550,Network
2541550,Rosemary's Baby
2541550,Seven Samurai
2541565,Look Who's Talking Too
2541565,A Cinderella Story
2541565,The Pacifier
2541939,Kill Bill: Vol. 2
2541939,"Lock, Stock and Two Smoking Barrels"
2541939,Fear and Loathing in Las Vegas
2542130,Seven Samurai
2542130,Talk to Her
2542130,Goldfinger
2542131,Look Who's Talking Too
2542131,A Cinderella Story
2542131,The Pacifier
2542194,A Streetcar Named Desire
2542194,Network
2542194,The King and I
2542255,Dirty Rotten Scoundrels
2542255,The Recruit
2542255,Die Hard 2: Die Harder
2542528,"Lock, Stock and Two Smoking Barrels"
2542528,Fear and Loathing in Las Vegas
2542528,The Deer Hunter
2542635,Batman Begins
2542635,Rush Hour 2
2542635,Dawn of the Dead
2542703,"Lock, Stock and Two Smoking Barrels"
2542703,Casino: 10th Anniversary Edition
2542703,Seven Samurai
2542731,The Hand that Rocks the Cradle
2542731,Casino: 10th Anniversary Edition
2542731,The Family Man
2542967,"Planes, Trains and Automobiles"
2542967,Porky's
2542967,Better Off Dead
2542972,The Pacifier
2542972,A Cinderella Story
2542972,Around the World in 80 Days
2543090,Blade: Trinity
2543090,U.S. Marshals
2543090,End of Days
2543158,Fear and Loathing in Las Vegas
2543158,The Professional
2543158,Seven Samurai
2543231,The Pacifier
2543231,Dr. Dolittle 2
2543231,Exit Wounds
2543482,Little Nicky
2543482,History of the World: Part 1
2543482,National Lampoon's Van Wilder
2543780,Flatliners
2543780,The Hand that Rocks the Cradle
2543780,Dirty Rotten Scoundrels
2543825,Batman Begins
2543825,Blade: Trinity
2543825,The Matrix: Revolutions
2543978,A Streetcar Named Desire
2543978,Rosemary's Baby
2543978,The Maltese Falcon
2544118,North by Northwest
2544118,The Deer Hunter
2544118,Rosemary's Baby
2544124,Clerks
2544124,Kill Bill: Vol. 2
2544124,"Lock, Stock and Two Smoking Barrels"
2544311,Flatliners
2544311,The Hand that Rocks the Cradle
2544311,Bram Stoker's Dracula
2544428,Die Hard 2: Die Harder
2544428,Lethal Weapon 3
2544428,Ghost
2544532,The King and I
2544532,Nine to Five
2544532,The Lion King: Special Edition
2544637,Brother Bear (Theatrical Widescreen Version)
2544637,Freaky Friday
2544637,Around the World in 80 Days
2544967,Batman Begins
2544967,Daredevil
2544967,Stargate
2545523,Around the World in 80 Days
2545523,Sister Act 2: Back in the Habit
2545523,Taxi
2545618,A Streetcar Named Desire
2545618,Seven Samurai
2545618,Network
2545709,What Women Want
2545709,Taking Lives
2545709,Coach Carter
2545730,Dirty Rotten Scoundrels
2545730,Porky's
2545730,The Ladykillers
2545922,Secondhand Lions
2545922,Taxi
2545922,Freaky Friday
2546451,Whale Rider
2546451,Elizabeth
2546451,Seven Samurai
2546654,Coach Carter
2546654,Pay It Forward
2546654,The Wedding Planner
2546703,Beaches
2546703,Brother Bear (Theatrical Widescreen Version)
2546703,Look Who's Talking Too
2546737,First Knight
2546737,Life as a House
2546737,Beaches
2546942,Bottle Rocket
2546942,The Life Aquatic with Steve Zissou
2546942,Boyz N the Hood
2546946,Bottle Rocket
2546946,Midnight Cowboy
2546946,Garden State
2547219,Aliens: Collector's Edition
2547219,Rosemary's Baby
2547219,Superman: The Movie
2547458,Cocoon
2547458,The Hand that Rocks the Cradle
2547458,Aladdin: Platinum Edition
2547639,Batman Begins
2547639,Pirates of the Caribbean: The Curse of the Black Pearl
2547639,Stargate
2547661,Fear and Loathing in Las Vegas
2547661,Casino: 10th Anniversary Edition
2547661,Seven Samurai
2547935,The Professional
2547935,Bottle Rocket
2547935,The Life Aquatic with Steve Zissou
2547943,A Streetcar Named Desire
2547943,"The Godfather, Part II"
2547943,Network
2547949,Poltergeist
2547949,An Officer and a Gentleman
2547949,National Lampoon's Vacation
2547993,Clerks
2547993,"Lock, Stock and Two Smoking Barrels"
2547993,This Is Spinal Tap
2548032,Dangerous Minds
2548032,Robin Hood: Prince of Thieves
2548032,Footloose: Special Collector's Edition
2548281,The Deer Hunter
2548281,"The Godfather, Part II"
2548281,Bottle Rocket
2548287,Sleepless in Seattle
2548287,Ghost
2548287,Pay It Forward
2548362,Being John Malkovich
2548362,The Life Aquatic with Steve Zissou
2548362,Spirited Away
2548453,Daredevil
2548453,Robin Hood: Prince of Thieves
2548453,Bad Boys II
2548738,Dirty Rotten Scoundrels
2548738,Bram Stoker's Dracula
2548738,Liar Liar
2548832,The Emperor's New Groove
2548832,Look Who's Talking Too
2548832,A Cinderella Story
2548965,Talk to Her
2548965,Four Weddings and a Funeral
2548965,Network
2549156,Spirited Away
2549156,Seven Samurai
2549156,The Talented Mr. Ripley
2549238,Rosemary's Baby
2549238,This Is Spinal Tap
2549238,Seven Samurai
2549746,"Lock, Stock and Two Smoking Barrels"
2549746,Chasing Amy
2549746,Seven Samurai
2550058,Midnight Cowboy
2550058,"The Godfather, Part II"
2550058,The Sting
2550095,Shanghai Noon
2550095,Look Who's Talking Too
2550095,Sister Act 2: Back in the Habit
2550101,This Is Spinal Tap
2550101,A Mighty Wind
2550101,Heathers
2550158,The Hand that Rocks the Cradle
2550158,Casino: 10th Anniversary Edition
2550158,Dirty Rotten Scoundrels
2550175,Being John Malkovich
2550175,Eternal Sunshine of the Spotless Mind
2550175,Garden State
2550324,This Is Spinal Tap
2550324,North by Northwest
2550324,About Schmidt
2550431,Kill Bill: Vol. 2
2550431,Eternal Sunshine of the Spotless Mind
2550431,Being John Malkovich
2550506,Rosemary's Baby
2550506,The Sting
2550506,About Schmidt
2550595,Coach Carter
2550595,The American President
2550595,An Officer and a Gentleman
2550612,Blade: Trinity
2550612,The Matrix: Revolutions
2550612,The Mummy
2550711,Kill Bill: Vol. 2
2550711,Casino: 10th Anniversary Edition
2550711,Boyz N the Hood
2550838,The Maltese Falcon
2550838,Seven Samurai
2550838,Network
2550996,Freaky Friday
2550996,Brother Bear (Theatrical Widescreen Version)
2550996,Look Who's Talking Too
2551112,Don't Say a Word
2551112,The Recruit
2551112,Hollow Man
2551462,Clerks
2551462,Fear and Loathing in Las Vegas
2551462,Casino: 10th Anniversary Edition
2551483,Casino: 10th Anniversary Edition
2551483,Igby Goes Down
2551483,A Streetcar Named Desire
2551486,28 Days Later
2551486,Dawn of the Dead
2551486,Fear and Loathing in Las Vegas
2551589,Talk to Her
2551589,The Motorcycle Diaries
2551589,Rabbit-Proof Fence
2551641,Batman Begins
2551641,Dawn of the Dead
2551641,Aladdin: Platinum Edition
2551686,Look Who's Talking Too
2551686,50 First Dates
2551686,A Cinderella Story
2551705,The Life Aquatic with Steve Zissou
2551705,About a Boy
2551705,Bottle Rocket
2551764,Flatliners
2551764,The Hand that Rocks the Cradle
2551764,Bram Stoker's Dracula
2551806,Flatliners
2551806,The Hand that Rocks the Cradle
2551806,Casino: 10th Anniversary Edition
2552047,Around the World in 80 Days
2552047,Shanghai Noon
2552047,Dangerous Minds
2552144,"Lock, Stock and Two Smoking Barrels"
2552144,Fear and Loathing in Las Vegas
2552144,Casino: 10th Anniversary Edition
2552178,The Recruit
2552178,A Man Apart
2552178,Blade: Trinity
2552315,Lilo and Stitch
2552315,Dr. Dolittle 2
2552315,Aladdin: Platinum Edition
2552319,Taxi
2552319,Blade: Trinity
2552319,Sister Act 2: Back in the Habit
2552409,28 Days Later
2552409,Fear and Loathing in Las Vegas
2552409,Heathers
2552459,25th Hour
2552459,Igby Goes Down
2552459,Better Off Dead
2552515,Network
2552515,Midnight Cowboy
2552515,Rosemary's Baby
2552589,A Streetcar Named Desire
2552589,Network
2552589,Rosemary's Baby
2552618,Kill Bill: Vol. 2
2552618,"Lock, Stock and Two Smoking Barrels"
2552618,Casino: 10th Anniversary Edition
2552767,A Cinderella Story
2552767,The Pacifier
2552767,Uptown Girls
